text_model,ds_name,method,feature_name,feature_importance
deberta,kick,all_text_baseline,(Text) desc,0.21705051742661502
deberta,kick,all_text_baseline,(Text) keywords,0.0866567448917278
deberta,jigsaw,ensemble_25,(Tab) asian,8.238567971859421e-05
deberta,jigsaw,ensemble_25,(Tab) atheist,8.168788326801487e-06
deberta,jigsaw,ensemble_25,(Tab) bisexual,0.00019727065041997492
deberta,jigsaw,ensemble_25,(Tab) black,5.543060293700288e-06
deberta,jigsaw,ensemble_25,(Tab) buddhist,3.74948026253044e-05
deberta,jigsaw,ensemble_25,(Tab) christian,0.00017784468952156102
deberta,jigsaw,ensemble_25,(Tab) female,0.00012743740531900315
deberta,jigsaw,ensemble_25,(Tab) heterosexual,7.309887295520129e-05
deberta,jigsaw,ensemble_25,(Tab) hindu,3.74948026253044e-05
deberta,jigsaw,ensemble_25,(Tab) homosexual_gay_or_lesbian,0.00019727065041997492
deberta,jigsaw,ensemble_25,(Tab) intellectual_or_learning_disability,1.0735427746216651e-05
deberta,jigsaw,ensemble_25,(Tab) jewish,9.918787833842949e-05
deberta,jigsaw,ensemble_25,(Tab) latino,3.4777463446295896e-05
deberta,jigsaw,ensemble_25,(Tab) male,0.0001325459792186665
deberta,jigsaw,ensemble_25,(Tab) muslim,9.918787833842949e-05
deberta,jigsaw,ensemble_25,(Tab) other_disability,1.0735427746216651e-05
deberta,jigsaw,ensemble_25,(Tab) other_gender,1.8343201041897584e-05
deberta,jigsaw,ensemble_25,(Tab) other_race_or_ethnicity,4.349142401584299e-05
deberta,jigsaw,ensemble_25,(Tab) other_religion,0.00015979439950562034
deberta,jigsaw,ensemble_25,(Tab) other_sexual_orientation,0.00019727065041997486
deberta,jigsaw,ensemble_25,(Tab) physical_disability,1.0735427746216651e-05
deberta,jigsaw,ensemble_25,(Tab) psychiatric_or_mental_illness,1.0735427746216651e-05
deberta,jigsaw,ensemble_25,(Tab) transgender,0.00019727065041997492
deberta,jigsaw,ensemble_25,(Tab) white,5.543060293700288e-06
deberta,jigsaw,ensemble_25,(Tab) funny,0.001652646149202749
deberta,jigsaw,ensemble_25,(Tab) wow,0.00041451227054230223
deberta,jigsaw,ensemble_25,(Tab) sad,0.0009944815242730548
deberta,jigsaw,ensemble_25,(Tab) likes,0.010598758231971444
deberta,jigsaw,ensemble_25,(Tab) disagree,0.002408825134679589
deberta,jigsaw,ensemble_25,(Text) comment_text,0.03031583347590642
deberta,jigsaw,ensemble_50,(Tab) asian,4.514239837295213e-05
deberta,jigsaw,ensemble_50,(Tab) atheist,1.4753596611560825e-05
deberta,jigsaw,ensemble_50,(Tab) bisexual,0.00011621302323223527
deberta,jigsaw,ensemble_50,(Tab) black,1.0433847167532512e-05
deberta,jigsaw,ensemble_50,(Tab) buddhist,3.506087321849617e-05
deberta,jigsaw,ensemble_50,(Tab) christian,0.00010930222810935667
deberta,jigsaw,ensemble_50,(Tab) female,8.068955887364116e-05
deberta,jigsaw,ensemble_50,(Tab) heterosexual,8.22060657349326e-05
deberta,jigsaw,ensemble_50,(Tab) hindu,3.506087321849617e-05
deberta,jigsaw,ensemble_50,(Tab) homosexual_gay_or_lesbian,0.00011621302323223527
deberta,jigsaw,ensemble_50,(Tab) intellectual_or_learning_disability,1.6719515988606758e-05
deberta,jigsaw,ensemble_50,(Tab) jewish,6.54465854838524e-05
deberta,jigsaw,ensemble_50,(Tab) latino,3.240249199626061e-05
deberta,jigsaw,ensemble_50,(Tab) male,8.188910028343375e-05
deberta,jigsaw,ensemble_50,(Tab) muslim,6.54465854838524e-05
deberta,jigsaw,ensemble_50,(Tab) other_disability,1.6719515988606758e-05
deberta,jigsaw,ensemble_50,(Tab) other_gender,2.3793351050134895e-05
deberta,jigsaw,ensemble_50,(Tab) other_race_or_ethnicity,4.514239837295213e-05
deberta,jigsaw,ensemble_50,(Tab) other_religion,0.00010178127393604806
deberta,jigsaw,ensemble_50,(Tab) other_sexual_orientation,0.00011621302323223527
deberta,jigsaw,ensemble_50,(Tab) physical_disability,1.6719515988606758e-05
deberta,jigsaw,ensemble_50,(Tab) psychiatric_or_mental_illness,1.6719515988606758e-05
deberta,jigsaw,ensemble_50,(Tab) transgender,0.00011621302323223527
deberta,jigsaw,ensemble_50,(Tab) white,1.0433847167532512e-05
deberta,jigsaw,ensemble_50,(Tab) funny,0.0010222848006658139
deberta,jigsaw,ensemble_50,(Tab) wow,0.000297749948312432
deberta,jigsaw,ensemble_50,(Tab) sad,0.0006638190232327177
deberta,jigsaw,ensemble_50,(Tab) likes,0.00660026844260522
deberta,jigsaw,ensemble_50,(Tab) disagree,0.0015008392522364907
deberta,jigsaw,ensemble_50,(Text) comment_text,0.06063166695181279
deberta,jigsaw,ensemble_75,(Tab) asian,2.1338407551134775e-05
deberta,jigsaw,ensemble_75,(Tab) atheist,1.3156375741621188e-05
deberta,jigsaw,ensemble_75,(Tab) bisexual,4.888067611581967e-05
deberta,jigsaw,ensemble_75,(Tab) black,1.6400685306665574e-05
deberta,jigsaw,ensemble_75,(Tab) buddhist,2.184926019099109e-05
deberta,jigsaw,ensemble_75,(Tab) christian,4.948269961583946e-05
deberta,jigsaw,ensemble_75,(Tab) female,4.4950453746308344e-05
deberta,jigsaw,ensemble_75,(Tab) heterosexual,4.134170236753692e-05
deberta,jigsaw,ensemble_75,(Tab) hindu,2.184926019099109e-05
deberta,jigsaw,ensemble_75,(Tab) homosexual_gay_or_lesbian,4.888067611581967e-05
deberta,jigsaw,ensemble_75,(Tab) intellectual_or_learning_disability,1.5240632221360524e-05
deberta,jigsaw,ensemble_75,(Tab) jewish,3.4975439187631985e-05
deberta,jigsaw,ensemble_75,(Tab) latino,2.1338407551134775e-05
deberta,jigsaw,ensemble_75,(Tab) male,4.4950453746308344e-05
deberta,jigsaw,ensemble_75,(Tab) muslim,3.4975439187631985e-05
deberta,jigsaw,ensemble_75,(Tab) other_disability,1.5240632221360524e-05
deberta,jigsaw,ensemble_75,(Tab) other_gender,1.8140731478283e-05
deberta,jigsaw,ensemble_75,(Tab) other_race_or_ethnicity,2.1338407551134775e-05
deberta,jigsaw,ensemble_75,(Tab) other_religion,4.948269961583946e-05
deberta,jigsaw,ensemble_75,(Tab) other_sexual_orientation,4.888067611581967e-05
deberta,jigsaw,ensemble_75,(Tab) physical_disability,1.5240632221360524e-05
deberta,jigsaw,ensemble_75,(Tab) psychiatric_or_mental_illness,1.5240632221360524e-05
deberta,jigsaw,ensemble_75,(Tab) transgender,4.888067611581967e-05
deberta,jigsaw,ensemble_75,(Tab) white,1.6400685306665574e-05
deberta,jigsaw,ensemble_75,(Tab) funny,0.0005251979537529535
deberta,jigsaw,ensemble_75,(Tab) wow,0.00017907037724258592
deberta,jigsaw,ensemble_75,(Tab) sad,0.0003805367587211547
deberta,jigsaw,ensemble_75,(Tab) likes,0.0030069963789164027
deberta,jigsaw,ensemble_75,(Tab) disagree,0.0006168019276587167
deberta,jigsaw,ensemble_75,(Text) comment_text,0.09094750042771922
deberta,jigsaw,stack,(Tab) asian,1.151664041107805e-05
deberta,jigsaw,stack,(Tab) atheist,1.3592701578673356e-05
deberta,jigsaw,stack,(Tab) bisexual,2.3322632183872472e-05
deberta,jigsaw,stack,(Tab) black,1.151664041107805e-05
deberta,jigsaw,stack,(Tab) buddhist,2.189812984354515e-05
deberta,jigsaw,stack,(Tab) christian,2.7874809555527735e-05
deberta,jigsaw,stack,(Tab) female,4.2052073304637544e-05
deberta,jigsaw,stack,(Tab) heterosexual,2.2399106252101003e-05
deberta,jigsaw,stack,(Tab) hindu,2.189812984354515e-05
deberta,jigsaw,stack,(Tab) homosexual_gay_or_lesbian,2.3322632183872472e-05
deberta,jigsaw,stack,(Tab) intellectual_or_learning_disability,1.6927667489004457e-05
deberta,jigsaw,stack,(Tab) jewish,2.7384901760605777e-05
deberta,jigsaw,stack,(Tab) latino,1.151664041107805e-05
deberta,jigsaw,stack,(Tab) male,3.932515133814356e-05
deberta,jigsaw,stack,(Tab) muslim,2.7384901760605777e-05
deberta,jigsaw,stack,(Tab) other_disability,1.6927667489004457e-05
deberta,jigsaw,stack,(Tab) other_gender,1.733076381267448e-05
deberta,jigsaw,stack,(Tab) other_race_or_ethnicity,1.151664041107805e-05
deberta,jigsaw,stack,(Tab) other_religion,2.7874809555527735e-05
deberta,jigsaw,stack,(Tab) other_sexual_orientation,2.3322632183872472e-05
deberta,jigsaw,stack,(Tab) physical_disability,1.6927667489004457e-05
deberta,jigsaw,stack,(Tab) psychiatric_or_mental_illness,1.6927667489004457e-05
deberta,jigsaw,stack,(Tab) transgender,2.3322632183872472e-05
deberta,jigsaw,stack,(Tab) white,1.151664041107805e-05
deberta,jigsaw,stack,(Tab) funny,0.002236337796705236
deberta,jigsaw,stack,(Tab) wow,0.00042631892722343515
deberta,jigsaw,stack,(Tab) sad,0.001724910369750387
deberta,jigsaw,stack,(Tab) likes,0.011106089761973635
deberta,jigsaw,stack,(Tab) disagree,0.004749178298466137
deberta,jigsaw,stack,(Text) comment_text,0.09112526942717863
deberta,jigsaw,all_text,(Tab) asian,4.853141668776892e-05
deberta,jigsaw,all_text,(Tab) atheist,4.502482997775061e-05
deberta,jigsaw,all_text,(Tab) bisexual,4.798766664076255e-05
deberta,jigsaw,all_text,(Tab) black,4.946425300256811e-05
deberta,jigsaw,all_text,(Tab) buddhist,4.225456215394997e-05
deberta,jigsaw,all_text,(Tab) christian,4.3214666667747e-05
deberta,jigsaw,all_text,(Tab) female,4.863208929398462e-05
deberta,jigsaw,all_text,(Tab) heterosexual,4.795619574447427e-05
deberta,jigsaw,all_text,(Tab) hindu,4.225456215394997e-05
deberta,jigsaw,all_text,(Tab) homosexual_gay_or_lesbian,4.798766664076255e-05
deberta,jigsaw,all_text,(Tab) intellectual_or_learning_disability,4.951120066377989e-05
deberta,jigsaw,all_text,(Tab) jewish,4.348544086065138e-05
deberta,jigsaw,all_text,(Tab) latino,4.862972254254078e-05
deberta,jigsaw,all_text,(Tab) male,4.8952967668111664e-05
deberta,jigsaw,all_text,(Tab) muslim,4.358517284240569e-05
deberta,jigsaw,all_text,(Tab) other_disability,4.879679845341964e-05
deberta,jigsaw,all_text,(Tab) other_gender,4.7518424569278567e-05
deberta,jigsaw,all_text,(Tab) other_race_or_ethnicity,4.841819456837051e-05
deberta,jigsaw,all_text,(Tab) other_religion,4.3474604607446734e-05
deberta,jigsaw,all_text,(Tab) other_sexual_orientation,4.804886458601403e-05
deberta,jigsaw,all_text,(Tab) physical_disability,5.1862603614587735e-05
deberta,jigsaw,all_text,(Tab) psychiatric_or_mental_illness,5.209906248690168e-05
deberta,jigsaw,all_text,(Tab) transgender,4.846190459707162e-05
deberta,jigsaw,all_text,(Tab) white,5.0365359739351e-05
deberta,jigsaw,all_text,(Tab) funny,2.304994381527588e-05
deberta,jigsaw,all_text,(Tab) wow,1.2355819241231314e-05
deberta,jigsaw,all_text,(Tab) sad,2.5121532744808018e-05
deberta,jigsaw,all_text,(Tab) likes,8.052430041536247e-05
deberta,jigsaw,all_text,(Tab) disagree,5.855087558728432e-05
deberta,jigsaw,all_text,(Text) comment_text,0.08580460619445658
deberta,jigsaw,all_text_baseline,(Tab) asian,0.0003610182818381282
deberta,jigsaw,all_text_baseline,(Tab) atheist,0.0005028302209595633
deberta,jigsaw,all_text_baseline,(Tab) bisexual,0.00042797974182529996
deberta,jigsaw,all_text_baseline,(Tab) black,0.0004402565645992615
deberta,jigsaw,all_text_baseline,(Tab) buddhist,0.0003758906213904582
deberta,jigsaw,all_text_baseline,(Tab) christian,0.0004036484677562907
deberta,jigsaw,all_text_baseline,(Tab) female,0.0004089228043528269
deberta,jigsaw,all_text_baseline,(Tab) heterosexual,0.00047102627319148895
deberta,jigsaw,all_text_baseline,(Tab) hindu,0.0003941036204587455
deberta,jigsaw,all_text_baseline,(Tab) homosexual_gay_or_lesbian,0.0012135011871184337
deberta,jigsaw,all_text_baseline,(Tab) intellectual_or_learning_disability,0.0009556949228498859
deberta,jigsaw,all_text_baseline,(Tab) jewish,0.00042084307203503967
deberta,jigsaw,all_text_baseline,(Tab) latino,0.00039857526121414946
deberta,jigsaw,all_text_baseline,(Tab) male,0.00039518744618532254
deberta,jigsaw,all_text_baseline,(Tab) muslim,0.00041322874888720433
deberta,jigsaw,all_text_baseline,(Tab) other_disability,0.0005708356056216475
deberta,jigsaw,all_text_baseline,(Tab) other_gender,0.000483065343559018
deberta,jigsaw,all_text_baseline,(Tab) other_race_or_ethnicity,0.0007016059427499197
deberta,jigsaw,all_text_baseline,(Tab) other_religion,0.0006014308767472482
deberta,jigsaw,all_text_baseline,(Tab) other_sexual_orientation,0.0012330233366348595
deberta,jigsaw,all_text_baseline,(Tab) physical_disability,0.0008511353082963824
deberta,jigsaw,all_text_baseline,(Tab) psychiatric_or_mental_illness,0.0015623664941547195
deberta,jigsaw,all_text_baseline,(Tab) transgender,0.00078400973094339
deberta,jigsaw,all_text_baseline,(Tab) white,0.0008549567123771698
deberta,jigsaw,all_text_baseline,(Tab) funny,0.0009643917402073186
deberta,jigsaw,all_text_baseline,(Tab) wow,0.0009779015348379367
deberta,jigsaw,all_text_baseline,(Tab) sad,0.0010403486266570372
deberta,jigsaw,all_text_baseline,(Tab) likes,0.0013445460803931425
deberta,jigsaw,all_text_baseline,(Tab) disagree,0.0017632127200112296
deberta,jigsaw,all_text_baseline,(Text) comment_text,0.06362838279592604
deberta,wine,ensemble_25,(Tab) points,0.19163641056206412
deberta,wine,ensemble_25,(Tab) price,0.32080410121007824
deberta,wine,ensemble_25,(Text) country,0.08270962626714469
deberta,wine,ensemble_25,(Text) description,0.33509790399842004
deberta,wine,ensemble_25,(Text) province,0.21157119114009368
deberta,wine,ensemble_50,(Tab) points,0.127757607041376
deberta,wine,ensemble_50,(Tab) price,0.21386940080671887
deberta,wine,ensemble_50,(Text) country,0.16541925253428935
deberta,wine,ensemble_50,(Text) description,0.6701958079968401
deberta,wine,ensemble_50,(Text) province,0.42314238228018736
deberta,wine,ensemble_75,(Tab) points,0.06289513777345694
deberta,wine,ensemble_75,(Tab) price,0.10534342384804923
deberta,wine,ensemble_75,(Text) country,0.24812887880143408
deberta,wine,ensemble_75,(Text) description,1.0052937119952599
deberta,wine,ensemble_75,(Text) province,0.6347135734202811
deberta,wine,stack,(Tab) points,0.21574217371246807
deberta,wine,stack,(Tab) price,0.35397796856946057
deberta,wine,stack,(Text) country,0.24234557676298388
deberta,wine,stack,(Text) description,1.4811709387567882
deberta,wine,stack,(Text) province,0.522821445993569
deberta,wine,all_text,(Tab) points,0.044026327368921626
deberta,wine,all_text,(Tab) price,0.36208998400700104
deberta,wine,all_text,(Text) country,0.4123340872672271
deberta,wine,all_text,(Text) description,1.2236979018529148
deberta,wine,all_text,(Text) province,0.8225389807018921
deberta,wine,all_text_baseline,(Tab) points,0.039423946984459605
deberta,wine,all_text_baseline,(Tab) price,0.2582639599615557
deberta,wine,all_text_baseline,(Text) country,0.19115007024154732
deberta,wine,all_text_baseline,(Text) description,1.4091644934775394
deberta,wine,all_text_baseline,(Text) province,0.4475418021498801
deberta,fake,ensemble_25,(Tab) required_experience,0.038712250387697274
deberta,fake,ensemble_25,(Tab) required_education,0.10963104237972836
deberta,fake,ensemble_25,(Text) title,0.09002043107378999
deberta,fake,ensemble_25,(Text) description,0.15279953546676553
deberta,fake,ensemble_25,(Text) salary_range,0.05538088757952208
deberta,fake,ensemble_50,(Tab) required_experience,0.02578521790564225
deberta,fake,ensemble_50,(Tab) required_education,0.07306441256699653
deberta,fake,ensemble_50,(Text) title,0.18004086214758006
deberta,fake,ensemble_50,(Text) description,0.30559907093353117
deberta,fake,ensemble_50,(Text) salary_range,0.1107617751590443
deberta,fake,ensemble_75,(Tab) required_experience,0.012804924715328065
deberta,fake,ensemble_75,(Tab) required_education,0.03644452204600537
deberta,fake,ensemble_75,(Text) title,0.2700612932213698
deberta,fake,ensemble_75,(Text) description,0.45839860640029656
deberta,fake,ensemble_75,(Text) salary_range,0.16614266273856626
deberta,fake,stack,(Tab) required_experience,0.1730490516537542
deberta,fake,stack,(Tab) required_education,0.1803207462741504
deberta,fake,stack,(Text) title,0.16469524232145288
deberta,fake,stack,(Text) description,0.3847438508967082
deberta,fake,stack,(Text) salary_range,0.15820215591945033
deberta,fake,all_text,(Tab) required_experience,0.1017157237246502
deberta,fake,all_text,(Tab) required_education,0.21065964764680106
deberta,fake,all_text,(Text) title,0.3704328732728632
deberta,fake,all_text,(Text) description,0.5578405725147857
deberta,fake,all_text,(Text) salary_range,0.039702757664825
deberta,fake,all_text_baseline,(Tab) required_experience,0.003918129104434423
deberta,fake,all_text_baseline,(Tab) required_education,0.007635986522285877
deberta,fake,all_text_baseline,(Text) title,0.01407815993657562
deberta,fake,all_text_baseline,(Text) description,0.11940786569849532
deberta,fake,all_text_baseline,(Text) salary_range,0.004637195861333093
deberta,imdb_genre,ensemble_25,(Tab) Year,0.032827847023666215
deberta,imdb_genre,ensemble_25,(Tab) Runtime (Minutes),0.14947977081075453
deberta,imdb_genre,ensemble_25,(Tab) Rating,0.19101423697613357
deberta,imdb_genre,ensemble_25,(Tab) Votes,0.17612053820273108
deberta,imdb_genre,ensemble_25,(Tab) Revenue (Millions),0.1571298384886222
deberta,imdb_genre,ensemble_25,(Tab) Metascore,0.06699980862013616
deberta,imdb_genre,ensemble_25,(Tab) Rank,0.0703508728993982
deberta,imdb_genre,ensemble_25,(Text) Description,0.13089669776149093
deberta,imdb_genre,ensemble_50,(Tab) Year,0.021836471191068716
deberta,imdb_genre,ensemble_50,(Tab) Runtime (Minutes),0.09083065058908076
deberta,imdb_genre,ensemble_50,(Tab) Rating,0.12449019877973916
deberta,imdb_genre,ensemble_50,(Tab) Votes,0.10422033423046276
deberta,imdb_genre,ensemble_50,(Tab) Revenue (Millions),0.10054087876449583
deberta,imdb_genre,ensemble_50,(Tab) Metascore,0.04131181859879533
deberta,imdb_genre,ensemble_50,(Tab) Rank,0.04659959712497064
deberta,imdb_genre,ensemble_50,(Text) Description,0.261793395522982
deberta,imdb_genre,ensemble_75,(Tab) Year,0.010918235595534427
deberta,imdb_genre,ensemble_75,(Tab) Runtime (Minutes),0.039172606863581934
deberta,imdb_genre,ensemble_75,(Tab) Rating,0.0559485831857591
deberta,imdb_genre,ensemble_75,(Tab) Votes,0.04244765130349833
deberta,imdb_genre,ensemble_75,(Tab) Revenue (Millions),0.04805609416134609
deberta,imdb_genre,ensemble_75,(Tab) Metascore,0.02014789278482566
deberta,imdb_genre,ensemble_75,(Tab) Rank,0.022236468592705484
deberta,imdb_genre,ensemble_75,(Text) Description,0.39269009328447274
deberta,imdb_genre,stack,(Tab) Year,0.02463028897358025
deberta,imdb_genre,stack,(Tab) Runtime (Minutes),0.3282043333579919
deberta,imdb_genre,stack,(Tab) Rating,0.2678443764063839
deberta,imdb_genre,stack,(Tab) Votes,0.14359298934694623
deberta,imdb_genre,stack,(Tab) Revenue (Millions),0.19785621477288437
deberta,imdb_genre,stack,(Tab) Metascore,0.1084537811676271
deberta,imdb_genre,stack,(Tab) Rank,0.14992684530133998
deberta,imdb_genre,stack,(Text) Description,0.09511065962048111
deberta,imdb_genre,all_text,(Tab) Year,0.0004921889086386984
deberta,imdb_genre,all_text,(Tab) Runtime (Minutes),0.0006591123066372466
deberta,imdb_genre,all_text,(Tab) Rating,0.0006523014647416066
deberta,imdb_genre,all_text,(Tab) Votes,0.0006690881811698816
deberta,imdb_genre,all_text,(Tab) Revenue (Millions),0.0006737030397164863
deberta,imdb_genre,all_text,(Tab) Metascore,0.0006550992212719513
deberta,imdb_genre,all_text,(Tab) Rank,0.0009526879074761561
deberta,imdb_genre,all_text,(Text) Description,0.6579975276798009
deberta,imdb_genre,all_text_baseline,(Tab) Year,0.00537434288571753
deberta,imdb_genre,all_text_baseline,(Tab) Runtime (Minutes),0.011502022878355576
deberta,imdb_genre,all_text_baseline,(Tab) Rating,0.00942448545056984
deberta,imdb_genre,all_text_baseline,(Tab) Votes,0.0046615933857543776
deberta,imdb_genre,all_text_baseline,(Tab) Revenue (Millions),0.008933065539486607
deberta,imdb_genre,all_text_baseline,(Tab) Metascore,0.008489569253925308
deberta,imdb_genre,all_text_baseline,(Tab) Rank,0.01104819598498653
deberta,imdb_genre,all_text_baseline,(Text) Description,0.5542936086761546
deberta,channel,ensemble_25,(Tab)  n_tokens_content,0.08626703499648158
deberta,channel,ensemble_25,(Tab)  n_unique_tokens,0.18980950910535646
deberta,channel,ensemble_25,(Tab)  n_non_stop_words,0.1582503846975636
deberta,channel,ensemble_25,(Tab)  n_non_stop_unique_tokens,0.09112042463047032
deberta,channel,ensemble_25,(Tab)  num_hrefs,0.0863412760973191
deberta,channel,ensemble_25,(Tab)  num_self_hrefs,0.12439078930365667
deberta,channel,ensemble_25,(Tab)  num_imgs,0.11242832129043107
deberta,channel,ensemble_25,(Tab)  num_videos,0.10848528770041979
deberta,channel,ensemble_25,(Tab)  average_token_length,0.14730811786747317
deberta,channel,ensemble_25,(Tab)  num_keywords,0.12742118439837347
deberta,channel,ensemble_25,(Tab)  global_subjectivity,0.06997917309332845
deberta,channel,ensemble_25,(Tab)  global_sentiment_polarity,0.07028647841223581
deberta,channel,ensemble_25,(Tab)  global_rate_positive_words,0.09488200484540389
deberta,channel,ensemble_25,(Tab)  global_rate_negative_words,0.04747585076119922
deberta,channel,ensemble_25,(Tab)  rate_positive_words,0.029807645546461023
deberta,channel,ensemble_25,(Tab)  rate_negative_words,0.014537094852049782
deberta,channel,ensemble_25,(Text) article_title,0.07615315861999988
deberta,channel,ensemble_50,(Tab)  n_tokens_content,0.053607089699649446
deberta,channel,ensemble_50,(Tab)  n_unique_tokens,0.12528604257716341
deberta,channel,ensemble_50,(Tab)  n_non_stop_words,0.10543663040914449
deberta,channel,ensemble_50,(Tab)  n_non_stop_unique_tokens,0.05922137848165553
deberta,channel,ensemble_50,(Tab)  num_hrefs,0.054835522378895524
deberta,channel,ensemble_50,(Tab)  num_self_hrefs,0.07837951636960595
deberta,channel,ensemble_50,(Tab)  num_imgs,0.07486615277977662
deberta,channel,ensemble_50,(Tab)  num_videos,0.07232352513361316
deberta,channel,ensemble_50,(Tab)  average_token_length,0.09795481316178607
deberta,channel,ensemble_50,(Tab)  num_keywords,0.08494745626558227
deberta,channel,ensemble_50,(Tab)  global_subjectivity,0.046618080839329556
deberta,channel,ensemble_50,(Tab)  global_sentiment_polarity,0.04324015137868087
deberta,channel,ensemble_50,(Tab)  global_rate_positive_words,0.062181140932671075
deberta,channel,ensemble_50,(Tab)  global_rate_negative_words,0.02931284075506105
deberta,channel,ensemble_50,(Tab)  rate_positive_words,0.021203457614568145
deberta,channel,ensemble_50,(Tab)  rate_negative_words,0.010489977896383822
deberta,channel,ensemble_50,(Text) article_title,0.15230631723999977
deberta,channel,ensemble_75,(Tab)  n_tokens_content,0.024806103755643908
deberta,channel,ensemble_75,(Tab)  n_unique_tokens,0.060458578646283415
deberta,channel,ensemble_75,(Tab)  n_non_stop_words,0.051903185012000856
deberta,channel,ensemble_75,(Tab)  n_non_stop_unique_tokens,0.027708554617061554
deberta,channel,ensemble_75,(Tab)  num_hrefs,0.026201482521764876
deberta,channel,ensemble_75,(Tab)  num_self_hrefs,0.0368575856788929
deberta,channel,ensemble_75,(Tab)  num_imgs,0.0368624213544745
deberta,channel,ensemble_75,(Tab)  num_videos,0.03577863540280721
deberta,channel,ensemble_75,(Tab)  average_token_length,0.04825379579391397
deberta,channel,ensemble_75,(Tab)  num_keywords,0.042312085764481644
deberta,channel,ensemble_75,(Tab)  global_subjectivity,0.023208421888140138
deberta,channel,ensemble_75,(Tab)  global_sentiment_polarity,0.020172988594091716
deberta,channel,ensemble_75,(Tab)  global_rate_positive_words,0.03028981382874936
deberta,channel,ensemble_75,(Tab)  global_rate_negative_words,0.013330969171122975
deberta,channel,ensemble_75,(Tab)  rate_positive_words,0.011230335967364303
deberta,channel,ensemble_75,(Tab)  rate_negative_words,0.0058234187443489205
deberta,channel,ensemble_75,(Text) article_title,0.22845947585999965
deberta,channel,stack,(Tab)  n_tokens_content,0.1516791250119919
deberta,channel,stack,(Tab)  n_unique_tokens,0.2912103642705862
deberta,channel,stack,(Tab)  n_non_stop_words,0.3028999838574632
deberta,channel,stack,(Tab)  n_non_stop_unique_tokens,0.1416778367341635
deberta,channel,stack,(Tab)  num_hrefs,0.14455629874858944
deberta,channel,stack,(Tab)  num_self_hrefs,0.1755101250742186
deberta,channel,stack,(Tab)  num_imgs,0.19670321275551095
deberta,channel,stack,(Tab)  num_videos,0.13805032718216595
deberta,channel,stack,(Tab)  average_token_length,0.21073489419648414
deberta,channel,stack,(Tab)  num_keywords,0.2147495754959837
deberta,channel,stack,(Tab)  global_subjectivity,0.12404801341086066
deberta,channel,stack,(Tab)  global_sentiment_polarity,0.127383807638879
deberta,channel,stack,(Tab)  global_rate_positive_words,0.16008794683853853
deberta,channel,stack,(Tab)  global_rate_negative_words,0.09770722060281836
deberta,channel,stack,(Tab)  rate_positive_words,0.0673356854785489
deberta,channel,stack,(Tab)  rate_negative_words,0.04743682065379131
deberta,channel,stack,(Text) article_title,0.16387725885831725
deberta,channel,all_text,(Tab)  n_tokens_content,0.00015703586937626843
deberta,channel,all_text,(Tab)  n_unique_tokens,0.0002675272384192791
deberta,channel,all_text,(Tab)  n_non_stop_words,0.00022770805740729018
deberta,channel,all_text,(Tab)  n_non_stop_unique_tokens,0.00027805891933385267
deberta,channel,all_text,(Tab)  num_hrefs,6.0755009200656875e-05
deberta,channel,all_text,(Tab)  num_self_hrefs,8.676309910641678e-05
deberta,channel,all_text,(Tab)  num_imgs,7.82842253358105e-05
deberta,channel,all_text,(Tab)  num_videos,0.00010408918911125458
deberta,channel,all_text,(Tab)  average_token_length,0.0003344878657255321
deberta,channel,all_text,(Tab)  num_keywords,6.011629968415927e-05
deberta,channel,all_text,(Tab)  global_subjectivity,0.0004670672381063933
deberta,channel,all_text,(Tab)  global_sentiment_polarity,0.02945430204249374
deberta,channel,all_text,(Tab)  global_rate_positive_words,0.0007638044224625151
deberta,channel,all_text,(Tab)  global_rate_negative_words,0.0009325333084329022
deberta,channel,all_text,(Tab)  rate_positive_words,0.0015122505201026796
deberta,channel,all_text,(Tab)  rate_negative_words,0.0021261077097035007
deberta,channel,all_text,(Text) article_title,0.3259703106774017
deberta,channel,all_text_baseline,(Tab)  n_tokens_content,0.00983834760295677
deberta,channel,all_text_baseline,(Tab)  n_unique_tokens,0.009671689478362132
deberta,channel,all_text_baseline,(Tab)  n_non_stop_words,0.0071404471279812205
deberta,channel,all_text_baseline,(Tab)  n_non_stop_unique_tokens,0.009827822181957003
deberta,channel,all_text_baseline,(Tab)  num_hrefs,0.00784280496029161
deberta,channel,all_text_baseline,(Tab)  num_self_hrefs,0.008590737862562012
deberta,channel,all_text_baseline,(Tab)  num_imgs,0.00583223722831002
deberta,channel,all_text_baseline,(Tab)  num_videos,0.005035438156354152
deberta,channel,all_text_baseline,(Tab)  average_token_length,0.007438525926678564
deberta,channel,all_text_baseline,(Tab)  num_keywords,0.005633836596940057
deberta,channel,all_text_baseline,(Tab)  global_subjectivity,0.006677249696657296
deberta,channel,all_text_baseline,(Tab)  global_sentiment_polarity,0.019599156844964088
deberta,channel,all_text_baseline,(Tab)  global_rate_positive_words,0.009365405461976747
deberta,channel,all_text_baseline,(Tab)  global_rate_negative_words,0.00867501670008478
deberta,channel,all_text_baseline,(Tab)  rate_positive_words,0.007217683934999797
deberta,channel,all_text_baseline,(Tab)  rate_negative_words,0.009553014353007394
deberta,channel,all_text_baseline,(Text) article_title,0.2789014096554449
deberta,airbnb,ensemble_25,(Tab) accommodates,0.08673200410974942
